table_name,field_name,language,translation,record_id,record_sub_id,field_value
stop_times,stop_headsign,ko,아리스가와(우즈마사 에이가무라마에・우즈마사코류지마에),,,有栖川(太秦映画村前・太秦広隆寺前)
stop_times,stop_headsign,ja,有栖川(西ノ京円町（JR円町駅）・太秦映画村前・太秦広隆寺前),,,有栖川(西ノ京円町（JR円町駅）・太秦映画村前・太秦広隆寺前)
stop_times,stop_headsign,en,Arisugawa(Nishinokyo Enmachi・Uzumasa Eigamura-mae (UZUMASA KYOTO VILLAGE)・Uzumasa Koryuji-mae),,,有栖川(西ノ京円町（JR円町駅）・太秦映画村前・太秦広隆寺前)
stop_times,stop_headsign,zh-cn,有栖川(西之京圆町（JR圆町站）・太秦电影村前・太秦广隆寺前),,,有栖川(西ノ京円町（JR円町駅）・太秦映画村前・太秦広隆寺前)
stop_times,stop_headsign,zh-tw,有棲川(西之京圓町（JR圓町站）・太秦電影村前・太秦廣隆寺前),,,有栖川(西ノ京円町（JR円町駅）・太秦映画村前・太秦広隆寺前)
stop_times,stop_headsign,ko,아리스가와(니시노쿄엔마치（JR엔마치역）・우즈마사 에이가무라마에・우즈마사코류지마에),,,有栖川(西ノ京円町（JR円町駅）・太秦映画村前・太秦広隆寺前)
stop_times,stop_headsign,ja,有栖川(四条烏丸・西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）),,,有栖川(四条烏丸・西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,en,Arisugawa(Shijo Karasuma・Nishioji Shijo・Uzumasa Tenjingawa Sta.・Uzumasa Koryuji Temple),,,有栖川(四条烏丸・西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,zh-cn,有栖川(四条乌丸（地铁四条站）・西大路四条（阪急、岚电西院站）・太秦天神川站前・太秦广隆寺前（太秦电影村前）),,,有栖川(四条烏丸・西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,zh-tw,有棲川(四條烏丸（捷運四條站）・西大路四條（阪急、嵐電西院站）・太秦天神川站前・太秦廣隆寺前（太秦電影村前）),,,有栖川(四条烏丸・西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,ko,아리스가와(시조카라스마（지하철　시조역）・니시오지시조（한큐 사이인역　란덴 사이역）・우즈마사텐진가와에키마에・우즈마사코류지마에（우즈마사 에이가무라마에）),,,有栖川(四条烏丸・西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,ja,有栖川(太秦天神川駅前・太秦広隆寺前（太秦映画村）),,,有栖川(太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,en,Arisugawa(Uzumasa Tenjingawa Sta.・Uzumasa Koryuji Temple (UZUMASA KYOTO VILLAGE)),,,有栖川(太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,zh-cn,有栖川(太秦天神川站前・太秦广隆寺前（太秦电影村前）),,,有栖川(太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,zh-tw,有棲川(太秦天神川站前・太秦廣隆寺前（太秦電影村前）),,,有栖川(太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,ko,아리스가와(우즈마사텐진가와에키마에・우즈마사코류지마에（우즈마사 에이가무라마에）),,,有栖川(太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,ja,有栖川(太秦広隆寺前（太秦映画村）),,,有栖川(太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,en,Arisugawa(Uzumasa Koryuji Temple (UZUMASA KYOTO VILLAGE)),,,有栖川(太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,zh-cn,有栖川(太秦广隆寺前（太秦电影村前）),,,有栖川(太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,zh-tw,有棲川(太秦廣隆寺前（太秦電影村前）),,,有栖川(太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,ko,아리스가와(우즈마사코류지마에（우즈마사 에이가무라마에）),,,有栖川(太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,ja,有栖川(西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）),,,有栖川(西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,en,Arisugawa(Nishioji Shijo・Uzumasa Tenjingawa Sta.・Uzumasa Koryuji Temple (UZUMASA KYOTO VILLAGE)),,,有栖川(西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,zh-cn,有栖川(西大路四条（阪急、岚电西院站）・太秦天神川站前・太秦广隆寺前（太秦电影村前）),,,有栖川(西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,zh-tw,有棲川(西大路四條（阪急、嵐電西院站）・太秦天神川站前・太秦廣隆寺前（太秦電影村前）),,,有栖川(西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,ko,아리스가와(니시오지시조（한큐 사이인역　란덴 사이역）・우즈마사텐진가와에키마에・우즈마사코류지마에（우즈마사 에이가무라마에）),,,有栖川(西大路四条・太秦天神川駅前・太秦広隆寺前（太秦映画村）)
stop_times,stop_headsign,ja,比叡山頂(【比叡山ドライブバス】),,,比叡山頂(【比叡山ドライブバス】)
stop_times,stop_headsign,en,Hiei Sancho (Mt.Hiei),,,比叡山頂(【比叡山ドライブバス】)
stop_times,stop_headsign,zh-cn,比叡山顶,,,比叡山頂(【比叡山ドライブバス】)
stop_times,stop_headsign,zh-tw,比睿山頂,,,比叡山頂(【比叡山ドライブバス】)
stop_times,stop_headsign,ko,히에이잔초,,,比叡山頂(【比叡山ドライブバス】)
stop_times,stop_headsign,ja,清滝,,,清滝
stop_times,stop_headsign,en,Kiyotaki,,,清滝
stop_times,stop_headsign,zh-cn,清泷,,,清滝
stop_times,stop_headsign,zh-tw,清瀧,,,清滝
stop_times,stop_headsign,ko,키요타키,,,清滝
stop_times,stop_headsign,ja,清滝(嵐山（渡月橋北詰）・嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前),,,清滝(嵐山（渡月橋北詰）・嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,en,Kiyotaki(Arashiyama・Saga Shakado-mae (Seiryoji Temple)・Toriimoto・Otagidera-mae (Otagidera Temple)),,,清滝(嵐山（渡月橋北詰）・嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,zh-cn,清泷(岚山（渡月桥北诘）・嵯峨释迦堂前・鸟居本・爱宕寺前),,,清滝(嵐山（渡月橋北詰）・嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,zh-tw,清瀧(嵐山（渡月橋北詰）・嵯峨釋迦堂前・鳥居本・愛宕寺前),,,清滝(嵐山（渡月橋北詰）・嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,ko,키요타키(아라시야마 （도게츠쿄 북쪽）・사가샤카도마에・토리이모토・오타기데라마에),,,清滝(嵐山（渡月橋北詰）・嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,ja,清滝(嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前),,,清滝(嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,en,Kiyotaki(Saga Shakado-mae (Seiryoji Temple)・Toriimoto・Otagidera-mae (Otagidera Temple)),,,清滝(嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,zh-cn,清泷(嵯峨释迦堂前・鸟居本・爱宕寺前),,,清滝(嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,zh-tw,清瀧(嵯峨釋迦堂前・鳥居本・愛宕寺前),,,清滝(嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,ko,키요타키(사가샤카도마에・토리이모토・오타기데라마에),,,清滝(嵯峨釈迦堂前・鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,ja,清滝(愛宕寺前),,,清滝(愛宕寺前)
stop_times,stop_headsign,en,Kiyotaki(Otagidera-mae (Otagidera Temple)),,,清滝(愛宕寺前)
stop_times,stop_headsign,zh-cn,清泷(爱宕寺前),,,清滝(愛宕寺前)
stop_times,stop_headsign,zh-tw,清瀧(愛宕寺前),,,清滝(愛宕寺前)
stop_times,stop_headsign,ko,키요타키(오타기데라마에),,,清滝(愛宕寺前)
stop_times,stop_headsign,ja,清滝(鳥居本（化野念仏寺）・愛宕寺前),,,清滝(鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,en,Kiyotaki(Toriimoto・Otagidera-mae (Otagidera Temple)),,,清滝(鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,zh-cn,清泷(鸟居本・爱宕寺前),,,清滝(鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,zh-tw,清瀧(鳥居本・愛宕寺前),,,清滝(鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,ko,키요타키(토리이모토・오타기데라마에),,,清滝(鳥居本（化野念仏寺）・愛宕寺前)
stop_times,stop_headsign,ja,神宮丸太町駅（川端丸太町）,,,神宮丸太町駅（川端丸太町）
stop_times,stop_headsign,en,Jingu Marutamachi Sta. (Kawabata Marutamachi),,,神宮丸太町駅（川端丸太町）
stop_times,stop_headsign,zh-cn,神宫丸太町站（川端丸太町）,,,神宮丸太町駅（川端丸太町）
stop_times,stop_headsign,zh-tw,神宮丸太町站（川端丸太町）,,,神宮丸太町駅（川端丸太町）
stop_times,stop_headsign,ko,진구마루타마치역（가와바타마루타마치）,,,神宮丸太町駅（川端丸太町）
stop_times,stop_headsign,ja,神宮丸太町駅（川端丸太町）(文化庁前・府庁前),,,神宮丸太町駅（川端丸太町）(文化庁前・府庁前)
stop_times,stop_headsign,en,"Jingu Marutamachi Sta. (Kawabata Marutamachi)(Bunkacho-mae / Fucho-mae (Agency for Cultural Affairs, Government of Japan / Prefectural Office))",,,神宮丸太町駅（川端丸太町）(文化庁前・府庁前)
stop_times,stop_headsign,zh-cn,神宫丸太町站（川端丸太町）(文化厅前・府厅前),,,神宮丸太町駅（川端丸太町）(文化庁前・府庁前)
stop_times,stop_headsign,zh-tw,神宮丸太町站（川端丸太町）(文化廳前・府廳前),,,神宮丸太町駅（川端丸太町）(文化庁前・府庁前)
stop_times,stop_headsign,ko,진구마루타마치역（가와바타마루타마치）(분카초마에・후초마에（일본 문화청・교토부청）),,,神宮丸太町駅（川端丸太町）(文化庁前・府庁前)
stop_times,stop_headsign,ja,神宮丸太町駅（川端丸太町）(花園駅前・西ノ京円町（JR円町駅）・文化庁前・府庁前),,,神宮丸太町駅（川端丸太町）(花園駅前・西ノ京円町（JR円町駅）・文化庁前・府庁前)
stop_times,stop_headsign,en,Jingu Marutamachi Sta. (Kawabata Marutamachi)(Hanazono Sta.・Nishinokyo Enmachi (JR Enmachi Sta.)・Bunkacho-mae / Fucho-mae),,,神宮丸太町駅（川端丸太町）(花園駅前・西ノ京円町（JR円町駅）・文化庁前・府庁前)
stop_times,stop_headsign,zh-cn,神宫丸太町站（川端丸太町）(花园站前・西之京圆町（JR圆町站）・文化厅前・府厅前),,,神宮丸太町駅（川端丸太町）(花園駅前・西ノ京円町（JR円町駅）・文化庁前・府庁前)
stop_times,stop_headsign,zh-tw,神宮丸太町站（川端丸太町）(花園站前・西之京圓町（JR圓町站）・文化廳前・府廳前),,,神宮丸太町駅（川端丸太町）(花園駅前・西ノ京円町（JR円町駅）・文化庁前・府庁前)
stop_times,stop_headsign,ko,진구마루타마치역（가와바타마루타마치）(하나조노에키마에・니시노쿄엔마치（JR엔마치역）・분카초마에・후초마에（일본 문화청・교토부청）),,,神宮丸太町駅（川端丸太町）(花園駅前・西ノ京円町（JR円町駅）・文化庁前・府庁前)
stop_times,stop_headsign,ja,神宮丸太町駅（川端丸太町）(西ノ京円町（JR円町駅）・文化庁前・府庁前),,,神宮丸太町駅（川端丸太町）(西ノ京円町（JR円町駅）・文化庁前・府庁前)
stop_times,stop_headsign,en,Jingu Marutamachi Sta. (Kawabata Marutamachi)(Nishinokyo Enmachi (JR Enmachi Sta.)・Bunkacho-mae / Fucho-mae),,,神宮丸太町駅（川端丸太町）(西ノ京円町（JR円町駅）・文化庁前・府庁前)
stop_times,stop_headsign,zh-cn,神宫丸太町站（川端丸太町）(西之京圆町（JR圆町站）・文化厅前・府厅前),,,神宮丸太町駅（川端丸太町）(西ノ京円町（JR円町駅）・文化庁前・府庁前)
stop_times,stop_headsign,zh-tw,神宮丸太町站（川端丸太町）(西之京圓町（JR圓町站）・文化廳前・府廳前),,,神宮丸太町駅（川端丸太町）(西ノ京円町（JR円町駅）・文化庁前・府庁前)
stop_times,stop_headsign,ko,진구마루타마치역（가와바타마루타마치）(니시노쿄엔마치（JR엔마치역）・분카초마에・후초마에（일본 문화청・교토부청）),,,神宮丸太町駅（川端丸太町）(西ノ京円町（JR円町駅）・文化庁前・府庁前)
stop_times,stop_headsign,ja,苔寺・すず虫寺,,,苔寺・すず虫寺
stop_times,stop_headsign,en,Kokedera Temple Suzumushidera Temple,,,苔寺・すず虫寺
stop_times,stop_headsign,zh-cn,苔寺、铃虫寺,,,苔寺・すず虫寺
stop_times,stop_headsign,zh-tw,苔寺、鈴蟲寺,,,苔寺・すず虫寺
stop_times,stop_headsign,ko,코케데라　스즈무시데라,,,苔寺・すず虫寺
stop_times,stop_headsign,ja,苔寺・すず虫寺(嵐山（渡月橋北詰）・松尾大社前),,,苔寺・すず虫寺(嵐山（渡月橋北詰）・松尾大社前)
stop_times,stop_headsign,en,Kokedera Temple Suzumushidera Temple(Arashiyama・Matsuo Taisha-mae (Matsuo-taisha Shrine)),,,苔寺・すず虫寺(嵐山（渡月橋北詰）・松尾大社前)
stop_times,stop_headsign,zh-cn,苔寺、铃虫寺(岚山（渡月桥北诘）・松尾大社前),,,苔寺・すず虫寺(嵐山（渡月橋北詰）・松尾大社前)
stop_times,stop_headsign,zh-tw,苔寺、鈴蟲寺(嵐山（渡月橋北詰）・松尾大社前),,,苔寺・すず虫寺(嵐山（渡月橋北詰）・松尾大社前)
stop_times,stop_headsign,ko,코케데라　스즈무시데라(아라시야마 （도게츠쿄 북쪽）・마쓰오타이샤마에),,,苔寺・すず虫寺(嵐山（渡月橋北詰）・松尾大社前)
stop_times,stop_headsign,ja,苔寺・すず虫寺(松尾大社前),,,苔寺・すず虫寺(松尾大社前)
stop_times,stop_headsign,en,Kokedera Temple Suzumushidera Temple(Matsuo Taisha-mae (Matsuo-taisha Shrine)),,,苔寺・すず虫寺(松尾大社前)
stop_times,stop_headsign,zh-cn,苔寺、铃虫寺(松尾大社前),,,苔寺・すず虫寺(松尾大社前)
stop_times,stop_headsign,zh-tw,苔寺、鈴蟲寺(松尾大社前),,,苔寺・すず虫寺(松尾大社前)
stop_times,stop_headsign,ko,코케데라　스즈무시데라(마쓰오타이샤마에),,,苔寺・すず虫寺(松尾大社前)
stop_times,stop_headsign,ja,貴船口,,,貴船口
stop_times,stop_headsign,en,Kibuneguchi,,,貴船口
stop_times,stop_headsign,zh-cn,贵船口,,,貴船口
stop_times,stop_headsign,zh-tw,貴船口,,,貴船口
stop_times,stop_headsign,ko,키부네구치,,,貴船口
stop_times,stop_headsign,ja,貴船口(【二ノ瀬トンネル経由】),,,貴船口(【二ノ瀬トンネル経由】)
stop_times,stop_headsign,en,Kibuneguchi,,,貴船口(【二ノ瀬トンネル経由】)
stop_times,stop_headsign,zh-cn,贵船口,,,貴船口(【二ノ瀬トンネル経由】)
stop_times,stop_headsign,zh-tw,貴船口,,,貴船口(【二ノ瀬トンネル経由】)
stop_times,stop_headsign,ko,키부네구치,,,貴船口(【二ノ瀬トンネル経由】)
stop_times,stop_headsign,ja,貴船口(【二ノ瀬トンネル経由】北稜高校前・地球研前・市原),,,貴船口(【二ノ瀬トンネル経由】北稜高校前・地球研前・市原)
stop_times,stop_headsign,en,Kibuneguchi(Hokuryo Koko-mae・Chikyuken-mae (Research Institute for Humanity and Nature)・Ichihara),,,貴船口(【二ノ瀬トンネル経由】北稜高校前・地球研前・市原)
stop_times,stop_headsign,zh-cn,贵船口(北稜高中前・地球研前・市原),,,貴船口(【二ノ瀬トンネル経由】北稜高校前・地球研前・市原)
stop_times,stop_headsign,zh-tw,貴船口(北稜高中前・地球研前・市原),,,貴船口(【二ノ瀬トンネル経由】北稜高校前・地球研前・市原)
stop_times,stop_headsign,ko,키부네구치(호쿠료코코마에・치큐켄마에・이치하라),,,貴船口(【二ノ瀬トンネル経由】北稜高校前・地球研前・市原)
stop_times,stop_headsign,ja,貴船口(【二ノ瀬トンネル経由】地球研前・市原),,,貴船口(【二ノ瀬トンネル経由】地球研前・市原)
stop_times,stop_headsign,en,Kibuneguchi(Chikyuken-mae (Research Institute for Humanity and Nature)・Ichihara),,,貴船口(【二ノ瀬トンネル経由】地球研前・市原)
stop_times,stop_headsign,zh-cn,贵船口(地球研前・市原),,,貴船口(【二ノ瀬トンネル経由】地球研前・市原)
stop_times,stop_headsign,zh-tw,貴船口(地球研前・市原),,,貴船口(【二ノ瀬トンネル経由】地球研前・市原)
stop_times,stop_headsign,ko,키부네구치(치큐켄마에・이치하라),,,貴船口(【二ノ瀬トンネル経由】地球研前・市原)
stop_times,stop_headsign,ja,貴船口(【二ノ瀬トンネル経由】市原),,,貴船口(【二ノ瀬トンネル経由】市原)
stop_times,stop_headsign,en,Kibuneguchi(Ichihara),,,貴船口(【二ノ瀬トンネル経由】市原)
stop_times,stop_headsign,zh-cn,贵船口(市原),,,貴船口(【二ノ瀬トンネル経由】市原)
stop_times,stop_headsign,zh-tw,貴船口(市原),,,貴船口(【二ノ瀬トンネル経由】市原)
stop_times,stop_headsign,ko,키부네구치(이치하라),,,貴船口(【二ノ瀬トンネル経由】市原)
stop_times,stop_headsign,ja,貴船口・静原(北稜高校前・地球研前・市原),,,貴船口・静原(北稜高校前・地球研前・市原)
stop_times,stop_headsign,en,Kibuneguchi・Shizuhara(Hokuryo Koko-mae・Chikyuken-mae (Research Institute for Humanity and Nature)・Ichihara),,,貴船口・静原(北稜高校前・地球研前・市原)
stop_times,stop_headsign,zh-cn,贵船口・静原(北稜高中前・地球研前・市原),,,貴船口・静原(北稜高校前・地球研前・市原)
stop_times,stop_headsign,zh-tw,貴船口・靜原(北稜高中前・地球研前・市原),,,貴船口・静原(北稜高校前・地球研前・市原)
stop_times,stop_headsign,ko,키부네구치・시즈하라(호쿠료코코마에・치큐켄마에・이치하라),,,貴船口・静原(北稜高校前・地球研前・市原)
stop_times,stop_headsign,ja,貴船口・静原(地球研前・市原),,,貴船口・静原(地球研前・市原)
stop_times,stop_headsign,en,Kibuneguchi・Shizuhara(Chikyuken-mae (Research Institute for Humanity and Nature)・Ichihara),,,貴船口・静原(地球研前・市原)
stop_times,stop_headsign,zh-cn,贵船口・静原(地球研前・市原),,,貴船口・静原(地球研前・市原)
stop_times,stop_headsign,zh-tw,貴船口・靜原(地球研前・市原),,,貴船口・静原(地球研前・市原)
stop_times,stop_headsign,ko,키부네구치・시즈하라(치큐켄마에・이치하라),,,貴船口・静原(地球研前・市原)
stop_times,stop_headsign,ja,貴船口・静原(市原),,,貴船口・静原(市原)
stop_times,stop_headsign,en,Kibuneguchi・Shizuhara(Ichihara),,,貴船口・静原(市原)
stop_times,stop_headsign,zh-cn,贵船口・静原(市原),,,貴船口・静原(市原)
stop_times,stop_headsign,zh-tw,貴船口・靜原(市原),,,貴船口・静原(市原)
stop_times,stop_headsign,ko,키부네구치・시즈하라(이치하라),,,貴船口・静原(市原)
stop_times,stop_headsign,ja,貴船口・静原上の町,,,貴船口・静原上の町
stop_times,stop_headsign,en,Kibuneguchi・Shizuhara Kaminocho,,,貴船口・静原上の町
stop_times,stop_headsign,zh-cn,贵船口・静原上町,,,貴船口・静原上の町
stop_times,stop_headsign,zh-tw,貴船口・靜原上町,,,貴船口・静原上の町
stop_times,stop_headsign,ko,키부네구치・시즈하라 카미노초,,,貴船口・静原上の町
stop_times,stop_headsign,ja,貴船神社方面　貴船,,,貴船神社方面　貴船
stop_times,stop_headsign,en,For Kifune Shrine　Kibune,,,貴船神社方面　貴船
stop_times,stop_headsign,zh-cn,贵船神社　贵船,,,貴船神社方面　貴船
stop_times,stop_headsign,zh-tw,貴船神社　貴船,,,貴船神社方面　貴船
stop_times,stop_headsign,ko,기후네신사　키부네,,,貴船神社方面　貴船
stop_times,stop_headsign,ja,阪急嵐山駅前,,,阪急嵐山駅前
stop_times,stop_headsign,en,Hankyu Arashiyama Sta.,,,阪急嵐山駅前
stop_times,stop_headsign,zh-cn,阪急岚山站前,,,阪急嵐山駅前
stop_times,stop_headsign,zh-tw,阪急嵐山站前,,,阪急嵐山駅前
stop_times,stop_headsign,ko,한큐아라시야마에키마에,,,阪急嵐山駅前
stop_times,stop_headsign,ja,阪急嵐山駅前(嵐山（渡月橋北詰）),,,阪急嵐山駅前(嵐山（渡月橋北詰）)
stop_times,stop_headsign,en,Hankyu Arashiyama Sta.(Arashiyama),,,阪急嵐山駅前(嵐山（渡月橋北詰）)
stop_times,stop_headsign,zh-cn,阪急岚山站前(岚山（渡月桥北诘）),,,阪急嵐山駅前(嵐山（渡月橋北詰）)
stop_times,stop_headsign,zh-tw,阪急嵐山站前(嵐山（渡月橋北詰）),,,阪急嵐山駅前(嵐山（渡月橋北詰）)
stop_times,stop_headsign,ko,한큐아라시야마에키마에(아라시야마 （도게츠쿄 북쪽）),,,阪急嵐山駅前(嵐山（渡月橋北詰）)
stop_times,stop_headsign,ja,阪急嵐山駅前(嵐山天龍寺前（嵐電嵐山駅）),,,阪急嵐山駅前(嵐山天龍寺前（嵐電嵐山駅）)
stop_times,stop_headsign,en,Hankyu Arashiyama Sta.(Arashiyama Tenryuji Temple (Randen Arashiyama Sta.)),,,阪急嵐山駅前(嵐山天龍寺前（嵐電嵐山駅）)
stop_times,stop_headsign,zh-cn,阪急岚山站前(岚山天龙寺前（岚电岚山站）),,,阪急嵐山駅前(嵐山天龍寺前（嵐電嵐山駅）)
stop_times,stop_headsign,zh-tw,阪急嵐山站前(嵐山天龍寺前（嵐電嵐山站）),,,阪急嵐山駅前(嵐山天龍寺前（嵐電嵐山駅）)
stop_times,stop_headsign,ko,한큐아라시야마에키마에(아라시야마텐류지마에（란덴아라시야마역）),,,阪急嵐山駅前(嵐山天龍寺前（嵐電嵐山駅）)
stop_times,stop_headsign,ja,阪急嵐山駅前(嵯峨釈迦堂前・嵐山天龍寺前（嵐電嵐山駅）),,,阪急嵐山駅前(嵯峨釈迦堂前・嵐山天龍寺前（嵐電嵐山駅）)
stop_times,stop_headsign,en,Hankyu Arashiyama Sta.(Saga Shakado-mae (Seiryoji Temple)・Arashiyama Tenryuji Temple (Randen Arashiyama Sta.)),,,阪急嵐山駅前(嵯峨釈迦堂前・嵐山天龍寺前（嵐電嵐山駅）)
stop_times,stop_headsign,zh-cn,阪急岚山站前(嵯峨释迦堂前・岚山天龙寺前（岚电岚山站）),,,阪急嵐山駅前(嵯峨釈迦堂前・嵐山天龍寺前（嵐電嵐山駅）)
stop_times,stop_headsign,zh-tw,阪急嵐山站前(嵯峨釋迦堂前・嵐山天龍寺前（嵐電嵐山站）),,,阪急嵐山駅前(嵯峨釈迦堂前・嵐山天龍寺前（嵐電嵐山駅）)
stop_times,stop_headsign,ko,한큐아라시야마에키마에(사가샤카도마에・아라시야마텐류지마에（란덴아라시야마역）),,,阪急嵐山駅前(嵯峨釈迦堂前・嵐山天龍寺前（嵐電嵐山駅）)
stop_times,stop_headsign,ja,阪急嵐山駅前(嵯峨釈迦堂前・嵐山（渡月橋北詰）),,,阪急嵐山駅前(嵯峨釈迦堂前・嵐山（渡月橋北詰）)
stop_times,stop_headsign,en,Hankyu Arashiyama Sta.(Saga Shakado-mae (Seiryoji Temple)・Arashiyama),,,阪急嵐山駅前(嵯峨釈迦堂前・嵐山（渡月橋北詰）)
stop_times,stop_headsign,zh-cn,阪急岚山站前(嵯峨释迦堂前・岚山（渡月桥北诘）),,,阪急嵐山駅前(嵯峨釈迦堂前・嵐山（渡月橋北詰）)
stop_times,stop_headsign,zh-tw,阪急嵐山站前(嵯峨釋迦堂前・嵐山（渡月橋北詰）),,,阪急嵐山駅前(嵯峨釈迦堂前・嵐山（渡月橋北詰）)
stop_times,stop_headsign,ko,한큐아라시야마에키마에(사가샤카도마에・아라시야마 （도게츠쿄 북쪽）),,,阪急嵐山駅前(嵯峨釈迦堂前・嵐山（渡月橋北詰）)
stop_times,stop_headsign,ja,静原(京都産業大学前・市原),,,静原(京都産業大学前・市原)
stop_times,stop_headsign,en,Shizuhara(Kyoto Sangyo University・Ichihara),,,静原(京都産業大学前・市原)
stop_times,stop_headsign,zh-cn,静原(京都产业大学前・市原),,,静原(京都産業大学前・市原)
stop_times,stop_headsign,zh-tw,靜原(京都產業大學前・市原),,,静原(京都産業大学前・市原)
stop_times,stop_headsign,ko,시즈하라(교토 산교다이가쿠마에・이치하라),,,静原(京都産業大学前・市原)
stop_times,stop_headsign,ja,静原(北大路堀川・御薗口町（上賀茂神社前）・京都産業大学前・市原),,,静原(北大路堀川・御薗口町（上賀茂神社前）・京都産業大学前・市原)
stop_times,stop_headsign,en,Shizuhara(Kitaoji Horikawa・Misonoguchicho（Kamigamo-jinja Shrine）・Kyoto Sangyo University・Ichihara),,,静原(北大路堀川・御薗口町（上賀茂神社前）・京都産業大学前・市原)
stop_times,stop_headsign,zh-cn,静原(北大路堀川・御园口町（上贺茂神社前）・京都产业大学前・市原),,,静原(北大路堀川・御薗口町（上賀茂神社前）・京都産業大学前・市原)
stop_times,stop_headsign,zh-tw,靜原(北大路堀川・御薗口町（上賀茂神社前）・京都產業大學前・市原),,,静原(北大路堀川・御薗口町（上賀茂神社前）・京都産業大学前・市原)
stop_times,stop_headsign,ko,시즈하라(기타오지호리카와・미소노구치초（가미가모진자마에）・교토 산교다이가쿠마에・이치하라),,,静原(北大路堀川・御薗口町（上賀茂神社前）・京都産業大学前・市原)
stop_times,stop_headsign,ja,静原(市原),,,静原(市原)
stop_times,stop_headsign,en,Shizuhara(Ichihara),,,静原(市原)
stop_times,stop_headsign,zh-cn,静原(市原),,,静原(市原)
stop_times,stop_headsign,zh-tw,靜原(市原),,,静原(市原)
stop_times,stop_headsign,ko,시즈하라(이치하라),,,静原(市原)
stop_times,stop_headsign,ja,静原(御薗口町（上賀茂神社前）・京都産業大学前・市原),,,静原(御薗口町（上賀茂神社前）・京都産業大学前・市原)
stop_times,stop_headsign,en,Shizuhara(Misonoguchicho（Kamigamo-jinja Shrine）・Kyoto Sangyo University・Ichihara),,,静原(御薗口町（上賀茂神社前）・京都産業大学前・市原)
stop_times,stop_headsign,zh-cn,静原(御园口町（上贺茂神社前）・京都产业大学前・市原),,,静原(御薗口町（上賀茂神社前）・京都産業大学前・市原)
stop_times,stop_headsign,zh-tw,靜原(御薗口町（上賀茂神社前）・京都產業大學前・市原),,,静原(御薗口町（上賀茂神社前）・京都産業大学前・市原)
stop_times,stop_headsign,ko,시즈하라(미소노구치초（가미가모진자마에）・교토 산교다이가쿠마에・이치하라),,,静原(御薗口町（上賀茂神社前）・京都産業大学前・市原)
stop_times,stop_headsign,ja,静原(北稜高校前・地球研前・市原),,,静原(北稜高校前・地球研前・市原)
