table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja-Hrkt,"はなのまいこうえんまえ",816100,,
stops,stop_name,en,"Hananomai Koen-mae",816100,,
stops,stop_name,zh-Hans,"花之舞公园前",816100,,
stops,stop_name,zh-Hant,"花之舞公園前",816100,,
stops,stop_name,ko,"하나노마이코엔마에",816100,,
stops,stop_name,ja,"花の舞公園前",816200,,
stops,stop_name,ja-Hrkt,"はなのまいこうえんまえ",816200,,
stops,stop_name,en,"Hananomai Koen-mae",816200,,
stops,stop_name,zh-Hans,"花之舞公园前",816200,,
stops,stop_name,zh-Hant,"花之舞公園前",816200,,
stops,stop_name,ko,"하나노마이코엔마에",816200,,
stops,stop_name,ja,"西京極小学校前",817300,,
stops,stop_name,ja-Hrkt,"にしきょうごくしょうがっこうまえ",817300,,
stops,stop_name,en,"Nishikyogoku Shogakko-mae",817300,,
stops,stop_name,zh-Hans,"西京极小学校前",817300,,
stops,stop_name,zh-Hant,"西京極小學校前",817300,,
stops,stop_name,ko,"니시쿄고쿠쇼갓코마에",817300,,
stops,stop_name,ja,"西京極小学校前",817400,,
stops,stop_name,ja-Hrkt,"にしきょうごくしょうがっこうまえ",817400,,
stops,stop_name,en,"Nishikyogoku Shogakko-mae",817400,,
stops,stop_name,zh-Hans,"西京极小学校前",817400,,
stops,stop_name,zh-Hant,"西京極小學校前",817400,,
stops,stop_name,ko,"니시쿄고쿠쇼갓코마에",817400,,
stops,stop_name,ja,"久世橋通大宮",818100,,
stops,stop_name,ja-Hrkt,"くぜばしどおりおおみや",818100,,
stops,stop_name,en,"Kuzebashidori Omiya",818100,,
stops,stop_name,zh-Hans,"久世桥通大宫",818100,,
stops,stop_name,zh-Hant,"久世橋通大宮",818100,,
stops,stop_name,ko,"구제바시도오리오미야",818100,,
stops,stop_name,ja,"久世橋通大宮",818200,,
stops,stop_name,ja-Hrkt,"くぜばしどおりおおみや",818200,,
stops,stop_name,en,"Kuzebashidori Omiya",818200,,
stops,stop_name,zh-Hans,"久世桥通大宫",818200,,
stops,stop_name,zh-Hant,"久世橋通大宮",818200,,
stops,stop_name,ko,"구제바시도오리오미야",818200,,
stops,stop_name,ja,"久世橋通油小路",819100,,
stops,stop_name,ja-Hrkt,"くぜばしどおりあぶらのこうじ",819100,,
stops,stop_name,en,"Kuzebashidori Aburanokoji",819100,,
stops,stop_name,zh-Hans,"久世桥通油小路",819100,,
stops,stop_name,zh-Hant,"久世橋通油小路",819100,,
stops,stop_name,ko,"구제바시도오리아부라노코지",819100,,
stops,stop_name,ja,"久世橋通油小路",819200,,
stops,stop_name,ja-Hrkt,"くぜばしどおりあぶらのこうじ",819200,,
stops,stop_name,en,"Kuzebashidori Aburanokoji",819200,,
stops,stop_name,zh-Hans,"久世桥通油小路",819200,,
stops,stop_name,zh-Hant,"久世橋通油小路",819200,,
stops,stop_name,ko,"구제바시도오리아부라노코지",819200,,
stops,stop_name,ja,"久世橋通新町",820100,,
stops,stop_name,ja-Hrkt,"くぜばしどおりしんまち",820100,,
stops,stop_name,en,"Kuzebashidori Shinmachi",820100,,
stops,stop_name,zh-Hans,"久世桥通新町",820100,,
stops,stop_name,zh-Hant,"久世橋通新町",820100,,
stops,stop_name,ko,"구제바시도오리신마치",820100,,
stops,stop_name,ja,"久世橋通新町",820200,,
stops,stop_name,ja-Hrkt,"くぜばしどおりしんまち",820200,,
stops,stop_name,en,"Kuzebashidori Shinmachi",820200,,
stops,stop_name,zh-Hans,"久世桥通新町",820200,,
stops,stop_name,zh-Hant,"久世橋通新町",820200,,
stops,stop_name,ko,"구제바시도오리신마치",820200,,
stops,stop_name,ja,"三栖大黒町",821100,,
stops,stop_name,ja-Hrkt,"みすだいこくちょう",821100,,
stops,stop_name,en,"Misu Daikokucho",821100,,
stops,stop_name,zh-Hans,"三栖大黒町",821100,,
stops,stop_name,zh-Hant,"三栖大黒町",821100,,
stops,stop_name,ko,"미스다이코쿠초",821100,,
stops,stop_name,ja,"三栖大黒町",821200,,
stops,stop_name,ja-Hrkt,"みすだいこくちょう",821200,,
stops,stop_name,en,"Misu Daikokucho",821200,,
stops,stop_name,zh-Hans,"三栖大黒町",821200,,
stops,stop_name,zh-Hant,"三栖大黒町",821200,,
stops,stop_name,ko,"미스다이코쿠초",821200,,
stops,stop_name,ja,"小松原児童公園前",822100,,
stops,stop_name,ja-Hrkt,"こまつばらじどうこうえんまえ",822100,,
stops,stop_name,en,"Komatsubara Jidokoen-mae",822100,,
stops,stop_name,zh-Hans,"小松原儿童公园前",822100,,
stops,stop_name,zh-Hant,"小松原兒童公園前",822100,,
stops,stop_name,ko,"코마쓰바라지도코엔마에",822100,,
stops,stop_name,ja,"小松原児童公園前",822200,,
stops,stop_name,ja-Hrkt,"こまつばらじどうこうえんまえ",822200,,
stops,stop_name,en,"Komatsubara Jidokoen-mae",822200,,
stops,stop_name,zh-Hans,"小松原儿童公园前",822200,,
stops,stop_name,zh-Hant,"小松原兒童公園前",822200,,
stops,stop_name,ko,"코마쓰바라지도코엔마에",822200,,
stops,stop_name,ja,"西大路駅前",823300,,
stops,stop_name,ja-Hrkt,"にしおおじえきまえ",823300,,
stops,stop_name,en,"Nishioji Station",823300,,
stops,stop_name,zh-Hans,"西大路站前",823300,,
stops,stop_name,zh-Hant,"西大路車站前",823300,,
stops,stop_name,ko,"니시오지에키마에",823300,,
stops,stop_name,ja,"西大路駅前",823400,,
stops,stop_name,ja-Hrkt,"にしおおじえきまえ",823400,,
stops,stop_name,en,"Nishioji Station",823400,,
stops,stop_name,zh-Hans,"西大路站前",823400,,
stops,stop_name,zh-Hant,"西大路車站前",823400,,
stops,stop_name,ko,"니시오지에키마에",823400,,
stops,stop_name,ja,"大原野上里北ノ町",824300,,
stops,stop_name,ja-Hrkt,"おおはらのかみざときたのちょう",824300,,
stops,stop_name,en,"Oharano Kamizato Kitanocho",824300,,
stops,stop_name,zh-Hans,"大原野上里北之町",824300,,
stops,stop_name,zh-Hant,"大原野上里北之町",824300,,
stops,stop_name,ko,"오하라노카미자토키타노초",824300,,
stops,stop_name,ja,"大原野上里北ノ町",824400,,
stops,stop_name,ja-Hrkt,"おおはらのかみざときたのちょう",824400,,
stops,stop_name,en,"Oharano Kamizato Kitanocho",824400,,
stops,stop_name,zh-Hans,"大原野上里北之町",824400,,
stops,stop_name,zh-Hant,"大原野上里北之町",824400,,
stops,stop_name,ko,"오하라노카미자토키타노초",824400,,
stops,stop_name,ja,"樫原塚ノ本町",825100,,
stops,stop_name,ja-Hrkt,"かたぎはらつかのもとちょう",825100,,
stops,stop_name,en,"Katagihara Tsukanomotocho",825100,,
stops,stop_name,zh-Hans,"樫原塚之本町",825100,,
stops,stop_name,zh-Hant,"樫原塚之本町",825100,,
stops,stop_name,ko,"가타기하라쓰카노모토초",825100,,
stops,stop_name,ja,"樫原塚ノ本町",825200,,
stops,stop_name,ja-Hrkt,"かたぎはらつかのもとちょう",825200,,
stops,stop_name,en,"Katagihara Tsukanomotocho",825200,,
stops,stop_name,zh-Hans,"樫原塚之本町",825200,,
stops,stop_name,zh-Hant,"樫原塚之本町",825200,,
stops,stop_name,ko,"가타기하라쓰카노모토초",825200,,
stops,stop_name,ja,"川島粟田町",826100,,
stops,stop_name,ja-Hrkt,"かわしまあわたちょう",826100,,
stops,stop_name,en,"Kawashima Awatacho",826100,,
stops,stop_name,zh-Hans,"川岛粟田町",826100,,
stops,stop_name,zh-Hant,"川島粟田町",826100,,
stops,stop_name,ko,"가와시마아와타초",826100,,
stops,stop_name,ja,"川島粟田町",826200,,
stops,stop_name,ja-Hrkt,"かわしまあわたちょう",826200,,
stops,stop_name,en,"Kawashima Awatacho",826200,,
stops,stop_name,zh-Hans,"川岛粟田町",826200,,
stops,stop_name,zh-Hant,"川島粟田町",826200,,
stops,stop_name,ko,"가와시마아와타초",826200,,
stops,stop_name,ja,"樫原秤谷町",827100,,
stops,stop_name,ja-Hrkt,"かたぎはらはかりだにちょう",827100,,
stops,stop_name,en,"Katagihara Hakaridanicho",827100,,
stops,stop_name,zh-Hans,"樫原秤谷町",827100,,
stops,stop_name,zh-Hant,"樫原秤谷町",827100,,
stops,stop_name,ko,"가타기하라하카리다니초",827100,,
stops,stop_name,ja,"樫原秤谷町",827200,,
stops,stop_name,ja-Hrkt,"かたぎはらはかりだにちょう",827200,,
stops,stop_name,en,"Katagihara Hakaridanicho",827200,,
stops,stop_name,zh-Hans,"樫原秤谷町",827200,,
stops,stop_name,zh-Hant,"樫原秤谷町",827200,,
stops,stop_name,ko,"가타기하라하카리다니초",827200,,
stops,stop_name,ja,"石原団地前",828400,,
stops,stop_name,ja-Hrkt,"いしはらだんちまえ",828400,,
stops,stop_name,en,"Ishihara Danchi-mae",828400,,
stops,stop_name,zh-Hans,"石原团地前",828400,,
stops,stop_name,zh-Hant,"石原團地前",828400,,
stops,stop_name,ko,"이시하라단치마에",828400,,
stops,stop_name,ja,"吉祥院嶋高町",829200,,
stops,stop_name,ja-Hrkt,"きっしょういんしまたかまち",829200,,
stops,stop_name,en,"Kisshoin Shimatakamachi",829200,,
stops,stop_name,zh-Hans,"吉祥院嶋高町",829200,,
stops,stop_name,zh-Hant,"吉祥院嶋高町",829200,,
stops,stop_name,ko,"깃쇼인시마타카마치",829200,,
stops,stop_name,ja,"上鳥羽馬廻",830300,,
stops,stop_name,ja-Hrkt,"かみとばうままわし",830300,,
stops,stop_name,en,"Kamitoba Umamawashi",830300,,
stops,stop_name,zh-Hans,"上鸟羽马廻",830300,,
stops,stop_name,zh-Hant,"上鳥羽馬廻",830300,,
stops,stop_name,ko,"가미토바우마마와시",830300,,
stops,stop_name,ja,"烏丸下立売",831300,,
stops,stop_name,ja-Hrkt,"からすましもだちうり",831300,,
stops,stop_name,en,"Karasuma Shimodachiuri",831300,,
stops,stop_name,zh-Hans,"乌丸下立卖",831300,,
stops,stop_name,zh-Hant,"烏丸下立賣",831300,,
stops,stop_name,ko,"가라스마시모다치우리",831300,,
stops,stop_name,ja,"烏丸下立売",831400,,
stops,stop_name,ja-Hrkt,"からすましもだちうり",831400,,
stops,stop_name,en,"Karasuma Shimodachiuri",831400,,
stops,stop_name,zh-Hans,"乌丸下立卖",831400,,
stops,stop_name,zh-Hant,"烏丸下立賣",831400,,
stops,stop_name,ko,"가라스마시모다치우리",831400,,
stops,stop_name,ja,"四条葛野大路",832100,,
stops,stop_name,ja-Hrkt,"しじょうかどのおおじ",832100,,
stops,stop_name,en,"Shijo Kadonooji",832100,,
stops,stop_name,zh-Hans,"四条葛野大路",832100,,
stops,stop_name,zh-Hant,"四条葛野大路",832100,,
stops,stop_name,ko,"시조카도노오지",832100,,
stops,stop_name,ja,"四条葛野大路",832200,,
stops,stop_name,ja-Hrkt,"しじょうかどのおおじ",832200,,
stops,stop_name,en,"Shijo Kadonooji",832200,,
stops,stop_name,zh-Hans,"四条葛野大路",832200,,
stops,stop_name,zh-Hant,"四条葛野大路",832200,,
stops,stop_name,ko,"시조카도노오지",832200,,
stops,stop_name,ja,"四条葛野大路",832300,,
stops,stop_name,ja-Hrkt,"しじょうかどのおおじ",832300,,
stops,stop_name,en,"Shijo Kadonooji",832300,,
stops,stop_name,zh-Hans,"四条葛野大路",832300,,
stops,stop_name,zh-Hant,"四条葛野大路",832300,,
stops,stop_name,ko,"시조카도노오지",832300,,
stops,stop_name,ja,"四条葛野大路",832400,,
stops,stop_name,ja-Hrkt,"しじょうかどのおおじ",832400,,
stops,stop_name,en,"Shijo Kadonooji",832400,,
stops,stop_name,zh-Hans,"四条葛野大路",832400,,
stops,stop_name,zh-Hant,"四条葛野大路",832400,,
stops,stop_name,ko,"시조카도노오지",832400,,
stops,stop_name,ja,"松ヶ崎橋",836100,,
stops,stop_name,ja-Hrkt,"まつがさきばし",836100,,
stops,stop_name,en,"Matsugasakibashi",836100,,
stops,stop_name,zh-Hans,"松崎桥",836100,,
stops,stop_name,zh-Hant,"松崎橋",836100,,
stops,stop_name,ko,"마쓰가사키바시",836100,,
stops,stop_name,ja,"松ヶ崎橋",836200,,
stops,stop_name,ja-Hrkt,"まつがさきばし",836200,,
stops,stop_name,en,"Matsugasakibashi",836200,,
stops,stop_name,zh-Hans,"松崎桥",836200,,
stops,stop_name,zh-Hant,"松崎橋",836200,,
stops,stop_name,ko,"마쓰가사키바시",836200,,
stops,stop_name,ja,"松ヶ崎大黒天",837100,,
stops,stop_name,ja-Hrkt,"まつがさきだいこくてん",837100,,
stops,stop_name,en,"Matsugasaki Daikokuten",837100,,
stops,stop_name,zh-Hans,"松崎大黑天",837100,,
stops,stop_name,zh-Hant,"松崎大黑天",837100,,
stops,stop_name,ko,"마쓰가사키다이코쿠텐",837100,,
stops,stop_name,ja,"松ヶ崎大黒天",837200,,
stops,stop_name,ja-Hrkt,"まつがさきだいこくてん",837200,,
stops,stop_name,en,"Matsugasaki Daikokuten",837200,,
stops,stop_name,zh-Hans,"松崎大黑天",837200,,
stops,stop_name,zh-Hant,"松崎大黑天",837200,,
stops,stop_name,ko,"마쓰가사키다이코쿠텐",837200,,
stops,stop_name,ja,"桂坂中央",838001,,
stops,stop_name,ja-Hrkt,"かつらざかちゅうおう",838001,,
stops,stop_name,en,"Katsurazaka-Chuo",838001,,
stops,stop_name,zh-Hans,"桂坂中央",838001,,
stops,stop_name,zh-Hant,"桂坂中央",838001,,
stops,stop_name,ko,"가쓰라자카추오",838001,,
stops,stop_name,ja,"桂坂中央",838300,,
stops,stop_name,ja-Hrkt,"かつらざかちゅうおう",838300,,
stops,stop_name,en,"Katsurazaka-Chuo",838300,,
stops,stop_name,zh-Hans,"桂坂中央",838300,,
stops,stop_name,zh-Hant,"桂坂中央",838300,,
stops,stop_name,ko,"가쓰라자카추오",838300,,
stops,stop_name,ja,"福西竹の里",839110,,
stops,stop_name,ja-Hrkt,"ふくにしたけのさと",839110,,
stops,stop_name,en,"Fukunishi Takenosato",839110,,
stops,stop_name,zh-Hans,"福西竹之里",839110,,
stops,stop_name,zh-Hant,"福西竹之里",839110,,
stops,stop_name,ko,"후쿠니시타케노사토",839110,,
stops,stop_name,ja,"福西竹の里",839120,,
stops,stop_name,ja-Hrkt,"ふくにしたけのさと",839120,,
stops,stop_name,en,"Fukunishi Takenosato",839120,,
stops,stop_name,zh-Hans,"福西竹之里",839120,,
stops,stop_name,zh-Hant,"福西竹之里",839120,,
stops,stop_name,ko,"후쿠니시타케노사토",839120,,
stops,stop_name,ja,"福西竹の里",839200,,
stops,stop_name,ja-Hrkt,"ふくにしたけのさと",839200,,
stops,stop_name,en,"Fukunishi Takenosato",839200,,
stops,stop_name,zh-Hans,"福西竹之里",839200,,
stops,stop_name,zh-Hant,"福西竹之里",839200,,
stops,stop_name,ko,"후쿠니시타케노사토",839200,,
stops,stop_name,ja,"福西竹の里",839400,,
stops,stop_name,ja-Hrkt,"ふくにしたけのさと",839400,,
stops,stop_name,en,"Fukunishi Takenosato",839400,,
stops,stop_name,zh-Hans,"福西竹之里",839400,,
stops,stop_name,zh-Hant,"福西竹之里",839400,,
stops,stop_name,ko,"후쿠니시타케노사토",839400,,
stops,stop_name,ja,"西境谷町三丁目",840100,,
stops,stop_name,ja-Hrkt,"にしさかいだにちょうさんちょうめ",840100,,
stops,stop_name,en,"Nishisakaidanicho 3(san)-chome",840100,,
stops,stop_name,zh-Hans,"西境谷町三丁目",840100,,
stops,stop_name,zh-Hant,"西境谷町三丁目",840100,,
stops,stop_name,ko,"니시사카이다니초산초메",840100,,
stops,stop_name,ja,"西境谷町三丁目",840200,,
stops,stop_name,ja-Hrkt,"にしさかいだにちょうさんちょうめ",840200,,
stops,stop_name,en,"Nishisakaidanicho 3(san)-chome",840200,,
stops,stop_name,zh-Hans,"西境谷町三丁目",840200,,
stops,stop_name,zh-Hant,"西境谷町三丁目",840200,,
stops,stop_name,ko,"니시사카이다니초산초메",840200,,
stops,stop_name,ja,"岩倉操車場前",841001,,
stops,stop_name,ja-Hrkt,"いわくらそうしゃじょうまえ",841001,,
stops,stop_name,en,"Iwakura Soshajo-mae",841001,,
stops,stop_name,zh-Hans,"岩仓操车场前",841001,,
stops,stop_name,zh-Hant,"岩倉操車場前",841001,,
stops,stop_name,ko,"이와쿠라소샤조마에",841001,,
stops,stop_name,ja,"岩倉操車場前",841100,,
stops,stop_name,ja-Hrkt,"いわくらそうしゃじょうまえ",841100,,
stops,stop_name,en,"Iwakura Soshajo-mae",841100,,
stops,stop_name,zh-Hans,"岩仓操车场前",841100,,
stops,stop_name,zh-Hant,"岩倉操車場前",841100,,
stops,stop_name,ko,"이와쿠라소샤조마에",841100,,
stops,stop_name,ja,"上鳥羽塔ノ森",842100,,
stops,stop_name,ja-Hrkt,"かみとばとうのもり",842100,,
stops,stop_name,en,"Kamitoba Tonomori",842100,,
stops,stop_name,zh-Hans,"上鸟羽塔之森",842100,,
stops,stop_name,zh-Hant,"上鳥羽塔之森",842100,,
stops,stop_name,ko,"가미토바토노모리",842100,,
stops,stop_name,ja,"上鳥羽塔ノ森",842200,,
stops,stop_name,ja-Hrkt,"かみとばとうのもり",842200,,
stops,stop_name,en,"Kamitoba Tonomori",842200,,
stops,stop_name,zh-Hans,"上鸟羽塔之森",842200,,
stops,stop_name,zh-Hant,"上鳥羽塔之森",842200,,
stops,stop_name,ko,"가미토바토노모리",842200,,
stops,stop_name,ja,"上鳥羽塔ノ森",842400,,
stops,stop_name,ja-Hrkt,"かみとばとうのもり",842400,,
stops,stop_name,en,"Kamitoba Tonomori",842400,,
stops,stop_name,zh-Hans,"上鸟羽塔之森",842400,,
stops,stop_name,zh-Hant,"上鳥羽塔之森",842400,,
stops,stop_name,ko,"가미토바토노모리",842400,,
stops,stop_name,ja,"桂坂センター前",843100,,
stops,stop_name,ja-Hrkt,"かつらざかせんたーまえ",843100,,
stops,stop_name,en,"Katsurazaka Center-mae",843100,,
stops,stop_name,zh-Hans,"桂坂Center前（桂坂中心）",843100,,
stops,stop_name,zh-Hant,"桂坂Center前（桂坂中心）",843100,,
stops,stop_name,ko,"가쓰라자카센타마에",843100,,
stops,stop_name,ja,"桂坂センター前",843200,,
stops,stop_name,ja-Hrkt,"かつらざかせんたーまえ",843200,,
stops,stop_name,en,"Katsurazaka Center-mae",843200,,
stops,stop_name,zh-Hans,"桂坂Center前（桂坂中心）",843200,,
stops,stop_name,zh-Hant,"桂坂Center前（桂坂中心）",843200,,
stops,stop_name,ko,"가쓰라자카센타마에",843200,,
stops,stop_name,ja,"天蓋公園前",844100,,
stops,stop_name,ja-Hrkt,"てんがいこうえんまえ",844100,,
stops,stop_name,en,"Tengai Koen-mae",844100,,
stops,stop_name,zh-Hans,"天盖公园前",844100,,
stops,stop_name,zh-Hant,"天蓋公園前",844100,,
stops,stop_name,ko,"덴가이코엔마에",844100,,
stops,stop_name,ja,"天蓋公園前",844200,,
stops,stop_name,ja-Hrkt,"てんがいこうえんまえ",844200,,
stops,stop_name,en,"Tengai Koen-mae",844200,,
stops,stop_name,zh-Hans,"天盖公园前",844200,,
stops,stop_name,zh-Hant,"天蓋公園前",844200,,
stops,stop_name,ko,"덴가이코엔마에",844200,,
stops,stop_name,ja,"西桂坂",845300,,
stops,stop_name,ja-Hrkt,"にしかつらざか",845300,,
stops,stop_name,en,"Nishi-Katsurazaka",845300,,
stops,stop_name,zh-Hans,"西桂坂",845300,,
stops,stop_name,zh-Hant,"西桂坂",845300,,
stops,stop_name,ko,"니시카쓰라자카",845300,,
stops,stop_name,ja,"西桂坂",845400,,
stops,stop_name,ja-Hrkt,"にしかつらざか",845400,,
stops,stop_name,en,"Nishi-Katsurazaka",845400,,
stops,stop_name,zh-Hans,"西桂坂",845400,,
stops,stop_name,zh-Hant,"西桂坂",845400,,
stops,stop_name,ko,"니시카쓰라자카",845400,,
stops,stop_name,ja,"北沓掛町六丁目",846400,,
stops,stop_name,ja-Hrkt,"きたくつかけちょうろくちょうめ",846400,,
stops,stop_name,en,"Kitakutsukakecho 6(roku)-chome",846400,,
stops,stop_name,zh-Hans,"北沓挂町六丁目",846400,,
stops,stop_name,zh-Hant,"北沓掛町六丁目",846400,,
stops,stop_name,ko,"기타쿠쓰카케초육초메",846400,,
stops,stop_name,ja,"南工業団地前",847100,,
stops,stop_name,ja-Hrkt,"みなみこうぎょうだんちまえ",847100,,
stops,stop_name,en,"Minami Kogyodanchi-mae",847100,,
stops,stop_name,zh-Hans,"南工业团地前",847100,,
stops,stop_name,zh-Hant,"南工業團地前",847100,,
stops,stop_name,ko,"미나미코교단치마에",847100,,
stops,stop_name,ja,"下津林大般若町",848200,,
stops,stop_name,ja-Hrkt,"しもつばやしだいはんにゃちょう",848200,,
stops,stop_name,en,"Shimotsubayashi Daihannyacho",848200,,
stops,stop_name,zh-Hans,"下津林大般若町",848200,,
stops,stop_name,zh-Hant,"下津林大般若町",848200,,
stops,stop_name,ko,"시모쓰바야시다이한냐초",848200,,
stops,stop_name,ja,"下津林大般若町",848300,,
stops,stop_name,ja-Hrkt,"しもつばやしだいはんにゃちょう",848300,,
stops,stop_name,en,"Shimotsubayashi Daihannyacho",848300,,
stops,stop_name,zh-Hans,"下津林大般若町",848300,,
stops,stop_name,zh-Hant,"下津林大般若町",848300,,
stops,stop_name,ko,"시모쓰바야시다이한냐초",848300,,
stops,stop_name,ja,"下津林大般若町",848400,,
stops,stop_name,ja-Hrkt,"しもつばやしだいはんにゃちょう",848400,,
stops,stop_name,en,"Shimotsubayashi Daihannyacho",848400,,
stops,stop_name,zh-Hans,"下津林大般若町",848400,,
stops,stop_name,zh-Hant,"下津林大般若町",848400,,
stops,stop_name,ko,"시모쓰바야시다이한냐초",848400,,
stops,stop_name,ja,"大枝山町西",849100,,
stops,stop_name,ja-Hrkt,"おおえやまちょうにし",849100,,
stops,stop_name,en,"Oeyamacho-Nishi",849100,,
stops,stop_name,zh-Hans,"大枝山町西",849100,,
stops,stop_name,zh-Hant,"大枝山町西",849100,,
stops,stop_name,ko,"오에야마초니시",849100,,
stops,stop_name,ja,"大枝山町西",849200,,
stops,stop_name,ja-Hrkt,"おおえやまちょうにし",849200,,
stops,stop_name,en,"Oeyamacho-Nishi",849200,,
stops,stop_name,zh-Hans,"大枝山町西",849200,,
stops,stop_name,zh-Hant,"大枝山町西",849200,,
stops,stop_name,ko,"오에야마초니시",849200,,
stops,stop_name,ja,"ふれあいの里",850300,,
stops,stop_name,ja-Hrkt,"ふれあいのさと",850300,,
stops,stop_name,en,"Fureainosato",850300,,
stops,stop_name,zh-Hans,"Fureai之里",850300,,
stops,stop_name,zh-Hant,"Fureai之里",850300,,
stops,stop_name,ko,"후레아이노사토",850300,,
stops,stop_name,ja,"ふれあいの里",850400,,
stops,stop_name,ja-Hrkt,"ふれあいのさと",850400,,
stops,stop_name,en,"Fureainosato",850400,,
stops,stop_name,zh-Hans,"Fureai之里",850400,,
stops,stop_name,zh-Hant,"Fureai之里",850400,,
stops,stop_name,ko,"후레아이노사토",850400,,
stops,stop_name,ja,"桂坂小学校前",851100,,
stops,stop_name,ja-Hrkt,"かつらざかしょうがっこうまえ",851100,,
stops,stop_name,en,"Katsurazaka Shogakko-mae",851100,,
stops,stop_name,zh-Hans,"桂坂小学校前",851100,,
stops,stop_name,zh-Hant,"桂坂小學校前",851100,,
stops,stop_name,ko,"가쓰라자카쇼갓코마에",851100,,
stops,stop_name,ja,"桂坂小学校前",851200,,
stops,stop_name,ja-Hrkt,"かつらざかしょうがっこうまえ",851200,,
stops,stop_name,en,"Katsurazaka Shogakko-mae",851200,,
stops,stop_name,zh-Hans,"桂坂小学校前",851200,,
stops,stop_name,zh-Hant,"桂坂小學校前",851200,,
stops,stop_name,ko,"가쓰라자카쇼갓코마에",851200,,
stops,stop_name,ja,"峰ヶ堂町三丁目",852100,,
stops,stop_name,ja-Hrkt,"みねがどうちょうさんちょうめ",852100,,
stops,stop_name,en,"Minegadocho 3(san)-chome",852100,,
stops,stop_name,zh-Hans,"峰堂町三丁目",852100,,
stops,stop_name,zh-Hant,"峰堂町三丁目",852100,,
stops,stop_name,ko,"미네가도초산초메",852100,,
stops,stop_name,ja,"峰ヶ堂町三丁目",852200,,
stops,stop_name,ja-Hrkt,"みねがどうちょうさんちょうめ",852200,,
stops,stop_name,en,"Minegadocho 3(san)-chome",852200,,
stops,stop_name,zh-Hans,"峰堂町三丁目",852200,,
stops,stop_name,zh-Hant,"峰堂町三丁目",852200,,
stops,stop_name,ko,"미네가도초산초메",852200,,
stops,stop_name,ja,"東桂坂",853100,,
stops,stop_name,ja-Hrkt,"ひがしかつらざか",853100,,
stops,stop_name,en,"Higashi-Katsurazaka",853100,,
stops,stop_name,zh-Hans,"东桂坂",853100,,
stops,stop_name,zh-Hant,"東桂坂",853100,,
stops,stop_name,ko,"히가시카쓰라자카",853100,,
stops,stop_name,ja,"東桂坂",853200,,
stops,stop_name,ja-Hrkt,"ひがしかつらざか",853200,,
stops,stop_name,en,"Higashi-Katsurazaka",853200,,
stops,stop_name,zh-Hans,"东桂坂",853200,,
stops,stop_name,zh-Hant,"東桂坂",853200,,
stops,stop_name,ko,"히가시카쓰라자카",853200,,
stops,stop_name,ja,"桂御陵坂",854100,,
stops,stop_name,ja-Hrkt,"かつらごりょうざか",854100,,
stops,stop_name,en,"Katsura Goryozaka",854100,,
stops,stop_name,zh-Hans,"桂御陵坂",854100,,
stops,stop_name,zh-Hant,"桂御陵坂",854100,,
stops,stop_name,ko,"가쓰라고료자카",854100,,
stops,stop_name,ja,"桂御陵坂",854200,,
stops,stop_name,ja-Hrkt,"かつらごりょうざか",854200,,
stops,stop_name,en,"Katsura Goryozaka",854200,,
stops,stop_name,zh-Hans,"桂御陵坂",854200,,
stops,stop_name,zh-Hant,"桂御陵坂",854200,,
stops,stop_name,ko,"가쓰라고료자카",854200,,
stops,stop_name,ja,"大枝山町東",855100,,
stops,stop_name,ja-Hrkt,"おおえやまちょうひがし",855100,,
stops,stop_name,en,"Oeyamacho-Higashi",855100,,
stops,stop_name,zh-Hans,"大枝山町东",855100,,
stops,stop_name,zh-Hant,"大枝山町東",855100,,
stops,stop_name,ko,"오에야마초히가시",855100,,
stops,stop_name,ja,"大枝山町東",855200,,
stops,stop_name,ja-Hrkt,"おおえやまちょうひがし",855200,,
stops,stop_name,en,"Oeyamacho-Higashi",855200,,
stops,stop_name,zh-Hans,"大枝山町东",855200,,
stops,stop_name,zh-Hant,"大枝山町東",855200,,
stops,stop_name,ko,"오에야마초히가시",855200,,
stops,stop_name,ja,"山越中町",856002,,
stops,stop_name,ja-Hrkt,"やまごえなかちょう",856002,,
stops,stop_name,en,"Yamagoe Nakacho",856002,,
stops,stop_name,zh-Hans,"山越中町",856002,,
stops,stop_name,zh-Hant,"山越中町",856002,,
stops,stop_name,ko,"야마고에나카초",856002,,
stops,stop_name,ja,"山越中町",856300,,
stops,stop_name,ja-Hrkt,"やまごえなかちょう",856300,,
stops,stop_name,en,"Yamagoe Nakacho",856300,,
stops,stop_name,zh-Hans,"山越中町",856300,,
stops,stop_name,zh-Hant,"山越中町",856300,,
stops,stop_name,ko,"야마고에나카초",856300,,
stops,stop_name,ja,"山越中町",856400,,
stops,stop_name,ja-Hrkt,"やまごえなかちょう",856400,,
stops,stop_name,en,"Yamagoe Nakacho",856400,,
stops,stop_name,zh-Hans,"山越中町",856400,,
stops,stop_name,zh-Hant,"山越中町",856400,,
stops,stop_name,ko,"야마고에나카초",856400,,
stops,stop_name,ja,"やまごえ温水プール前",857300,,
stops,stop_name,ja-Hrkt,"やまごえおんすいぷーるまえ",857300,,
stops,stop_name,en,"Yamagoe Onsui Pool-mae",857300,,
stops,stop_name,zh-Hans,"山越温水pool前",857300,,
stops,stop_name,zh-Hant,"山越溫水pool前",857300,,
